nporpoise,df1,df2,Pillai,approxF,p
12,1,61,0.8673700794765561,3.856791456165192,5.236752980225988e-4
10,1,59,0.8912402965900857,4.412467174832964,3.004996924023267e-4
14,1,63,0.9067876706879259,6.236022124613735,4.324405680775714e-6
6,1,55,0.815993119753534,1.9330217877401679,0.07233399044819036
8,1,57,0.8743980064223739,3.391576520609468,0.002950554166666291
14,1,63,0.8841835971933929,4.893817658295617,4.273924607183773e-5
13,1,62,0.920029032399943,7.079715667285682,1.8461046469598079e-6
7,1,56,0.8428070748729665,2.474588982909022,0.020911485023081395
10,1,59,0.8755637810118485,3.7887475558039294,9.242309318723402e-4
11,1,60,0.8575438964888025,3.3957317301031855,0.0016513067662372108
8,1,57,0.8674068916340046,3.187064922527922,0.004339664676455696
10,1,59,0.8948448125712818,4.582175413724454,2.2538639972573946e-4
8,1,57,0.8599523497729363,2.9914899970254085,0.006356066038257927
6,1,55,0.7970647589932417,1.712065794810824,0.1166203396435617
7,1,56,0.8511640730217612,2.6394497938438755,0.014933388748033755
11,1,60,0.9102366966889988,5.720231270494948,2.7396046179042747e-5
11,1,60,0.9002007094660393,5.088267919539355,7.314741384070412e-5
9,1,58,0.9131283516309068,5.39037716384475,8.775098734122446e-5
6,1,55,0.8731995936957421,3.0017684880704953,0.00872737300277091
4,1,53,0.8912021462174674,3.150522223743709,0.009808266730284234
13,1,62,0.8713952572798358,4.169700307367055,2.2308807518212247e-4
4,1,53,0.871464363021144,2.607670596576382,0.024220768582266364
11,1,60,0.8920201856388201,4.660045740280577,1.4963612265584715e-4
7,1,56,0.8972343986405693,4.029638113434275,0.001232832645263074
6,1,55,0.9054529111996548,4.174476520913852,0.0012812630434365715
8,1,57,0.8826462117077947,3.6641946974052786,0.001800074938879589
15,1,64,0.9008124819868659,6.054609155341389,4.076987619519153e-6
12,1,61,0.9241038512729502,7.1806584614134845,2.4447928590164967e-6
7,1,56,0.8474378545786,2.5637104313872485,0.0174118655191486
11,1,60,0.9054384580771595,5.401351812295566,4.450276194222908e-5
7,1,56,0.8917431317363647,3.8018257844555023,0.0017845183263699514
6,1,55,0.8641441357137134,2.772631236658628,0.013314829677902663
12,1,61,0.901781597549321,5.414666734887104,3.1525444546344364e-5
12,1,61,0.8666354300442272,3.8322973611563684,5.502890651700545e-4
12,1,61,0.9152699541365221,6.37052161173901,7.3855447053435664e-6
11,1,60,0.8604356237022922,3.4777781727071266,0.0013922490330352572
12,1,61,0.8997221661351131,5.291352630765153,3.85282877739368e-5
7,1,56,0.8854630309581801,3.5680640798902723,0.0026468317334980983
5,1,54,0.9047281702740442,3.8959106008788877,0.002510880150076006
10,1,59,0.9181275603122795,6.03837360307509,2.4864319939547628e-5
6,1,55,0.8900716650620378,3.529389913751167,0.0035104099308819856
14,1,63,0.9045000176205745,6.071285974685648,5.611905759070548e-6
7,1,56,0.9245819233171163,5.658194125638596,1.23747158913215e-4
7,1,56,0.8931290694136949,3.8571145061714023,0.0016292547058749476
6,1,55,0.9171160066619213,4.82322942734909,5.138509968499167e-4
14,1,63,0.9019820456637857,5.898854173511601,7.413971751124853e-6
13,1,62,0.8713545151858325,4.168184868406892,2.2376414773628194e-4
7,1,56,0.8520201952977402,2.6573902494913444,0.014404058486640853
10,1,59,0.8462563551680864,2.963872096533476,0.004901929127580698
11,1,60,0.8847946270442226,4.332392708900891,2.6682678425040036e-4
6,1,55,0.9150827051702038,4.697302305935206,6.092587626941858e-4
12,1,61,0.8616427219125002,3.672725272722935,7.636127038092857e-4
11,1,60,0.9092987237483646,5.655242823470118,3.019374603416911e-5
6,1,55,0.8466072329471034,2.4058104508057174,0.027135393260908906
7,1,56,0.9277734525715552,5.928611392927585,8.869209911288843e-5
11,1,60,0.8843737955888128,4.3145714957715775,2.755788924388264e-4
5,1,54,0.8265815236420332,1.9554454392372245,0.074600794490388
8,1,57,0.8562592008777088,2.902112141601612,0.007599210118184769
10,1,59,0.8830949027671444,4.06750989654794,5.518952877233051e-4
9,1,58,0.8802087739551815,3.7681316883753153,0.001197653142055347
6,1,55,0.862661131781505,2.737985104069026,0.014214042437091293
4,1,53,0.8662684033596887,2.4914093864778537,0.02974480532690353
14,1,63,0.8951890884146633,5.474994450105042,1.5091131473459884e-5
9,1,58,0.9103285811282833,5.206064269789542,1.1458236384139014e-4
10,1,59,0.8635135049374176,3.4067019607889972,0.0019467659413781684
6,1,55,0.8281593029334658,2.10073936399091,0.050704994373556724
7,1,56,0.8467892518096581,2.550903335071446,0.017873285877778325
6,1,55,0.8975216312921431,3.8176581328888215,0.0022077147520370107
6,1,55,0.8302136030264756,2.131430946513597,0.047552977153585696
7,1,56,0.911753894172005,4.76858990739002,4.0556038804999824e-4
4,1,53,0.8978507276871581,3.380613440877012,0.00686306096632944
6,1,55,0.8686135982674338,2.881777986744052,0.010865099821666186
7,1,56,0.8924071346775124,3.828136882222433,0.0017086907126183527
9,1,58,0.8934561186861235,4.300412368284618,4.73074827808244e-4
9,1,58,0.8988221117940367,4.5556833066759665,3.111445454195558e-4
8,1,57,0.9229888632226949,5.838911875272096,6.803902956358998e-5
7,1,56,0.874183613142599,3.206810893156999,0.005022771770331869
5,1,54,0.9019372552642045,3.773354923096938,0.0030122482242069502
13,1,62,0.8854880574932819,4.758592997024783,7.233455858795987e-5
8,1,57,0.9041093097627917,4.593391796376126,3.8986683550800496e-4
9,1,58,0.8827068718605049,3.8593070018504436,0.0010157653136573781
8,1,57,0.8560221914534943,2.896532850837697,0.007685109729721022
11,1,60,0.8850496422010294,4.343255489441623,2.6164000526656604e-4
6,1,55,0.8697111946691886,2.909727192332633,0.010320283381571885
8,1,57,0.8807668014052331,3.598758765934435,0.0020226495719340622
5,1,54,0.874949028955998,2.870457100653092,0.013067596788566756
8,1,57,0.9276751458042418,6.248810410026002,4.071646480110867e-5
9,1,58,0.8985747534823406,4.543322118602369,3.1740461032254513e-4
8,1,57,0.9042604710731246,4.601413413163571,3.851128582736773e-4
6,1,55,0.8904917513909485,3.5446012154288753,0.0034235894691855224
11,1,60,0.8913442896804935,4.627548776115062,1.582751506572518e-4
10,1,59,0.9033295724528475,5.031613531278849,1.0881896554225926e-4
14,1,63,0.8713138332419254,4.3402839835802896,1.249072043180117e-4
13,1,62,0.892162817119925,5.09122417157693,3.9874975084574144e-5
8,1,57,0.8852402449470104,3.758032494621406,0.0015262671207005275
10,1,59,0.8533379524526715,3.132982761317343,0.003418038954086647
5,1,54,0.7758681808897347,1.420168256285818,0.2274962295145202
7,1,56,0.9162158743370037,5.047123923922253,2.7516959300934055e-4
12,1,61,0.9037057613638758,5.534647631335665,2.6016968044207948e-5
10,1,59,0.8853348006269083,4.157484061471707,4.695073425697713e-4
8,1,57,0.8708301544926118,3.2844398506451578,0.003605443371185658
4,1,53,0.8772823534645067,2.749533578257231,0.018959043060575703
8,1,57,0.9432844473656514,8.10269515127087,5.31917344349667e-6
13,1,62,0.8720153242165951,4.192883340273316,2.130147886253391e-4
10,1,59,0.8833827666311291,4.078879508880374,5.406669959047411e-4
13,1,62,0.8871749819390883,4.838943032516871,6.248332772737167e-5
4,1,53,0.8097397987191869,1.63690767709795,0.15209381347121204
13,1,62,0.8914415920797406,5.053311408940287,4.261697262013415e-5
6,1,55,0.8274101579629993,2.0897288162199166,0.05188941204369164
8,1,57,0.9314051421629045,6.61509468527349,2.629680207412644e-5
11,1,60,0.892372263529174,4.6771352673320115,1.452993050887862e-4
5,1,54,0.929348153501012,5.396476613519359,3.5234174402646397e-4
11,1,60,0.9295939040420255,7.448024176162617,2.68794872376778e-6
12,1,61,0.8997970159493931,5.295745703127602,3.825175014354397e-5
4,1,53,0.7976953545422585,1.5165539323083097,0.19371409896154795
5,1,54,0.8892564825208121,3.29430724814021,0.006373668244440282
7,1,56,0.897557661613543,4.043810291799616,0.0012053333031433748
7,1,56,0.9169579371853823,5.096349263008984,2.573534321294091e-4
4,1,53,0.8443751832150445,2.0868116831308305,0.06283772572417227
7,1,56,0.8509401034545544,2.6347904118533636,0.015074283618377168
9,1,58,0.8734383732101294,3.539122606336332,0.001831241949969117
7,1,56,0.9329973444177969,6.426822268764489,4.945259710067597e-5
8,1,57,0.921828680178065,5.745022915047111,7.682610173211356e-5
7,1,56,0.9309972172665695,6.227154997701626,6.222420635058977e-5
12,1,61,0.8760348814243468,4.167591348662348,2.836742324885305e-4
13,1,62,0.8945277576950155,5.2191800239558805,3.1938657470904486e-5
14,1,63,0.8909372745860786,5.236561211794901,2.2905987400207308e-5
14,1,63,0.8782316772442665,4.623279775347176,7.143040816261604e-5
10,1,59,0.875396040538961,3.7829223147530455,9.344711520375719e-4
5,1,54,0.8391179770571229,2.1397886647118236,0.05144194929134891
9,1,58,0.8764952661796961,3.639413146228159,0.0015175297074955863
5,1,54,0.8714832644414484,2.7819847284044723,0.015286558409118493
8,1,57,0.8796374527134059,3.5604208516490745,0.00216690438560652
6,1,55,0.8467389332234833,2.4082523867907732,0.027003143763782454
10,1,59,0.8782875188570632,3.8855838298123997,7.706828278361291e-4
7,1,56,0.8719771817358725,3.143588091653395,0.005641889736699672
5,1,54,0.7974100581969472,1.614801727403947,0.1512677285283738
6,1,55,0.8690914397653388,2.893888142036232,0.01062526242941273
13,1,62,0.8822578448922859,4.611159903200446,9.504118733415329e-5
8,1,57,0.833825847615724,2.444560980212154,0.019788771244610107
14,1,63,0.8828514121630942,4.8308767767659955,4.808053447344568e-5
5,1,54,0.855840144793511,2.435587251758752,0.028938121011333653
7,1,56,0.8836076441338747,3.5038290070032354,0.002957721672629016
7,1,56,0.8444504884828856,2.505609792653778,0.01961410192584577
10,1,59,0.9113858076545132,5.538009105904297,5.0524636576343985e-5
9,1,58,0.9111513623504566,5.259023900183247,1.0605326426317399e-4
12,1,61,0.9025413348907595,5.461474011919143,2.923922943342572e-5
4,1,53,0.8156168998309582,1.7013425164220237,0.13368347429241917
13,1,62,0.8678385306399189,4.04092420415466,2.892156476592381e-4
4,1,53,0.8556187877207141,2.2792726555501064,0.04375033676697163
14,1,63,0.9058696675440778,6.16895392986146,4.805448118598189e-6
10,1,59,0.9039870319777195,5.069755242594374,1.0251572102297569e-4
11,1,60,0.8970029896128935,4.912780327764171,9.756730057682769e-5
14,1,63,0.8734281385507119,4.4234937054206656,1.0572845401735237e-4
9,1,58,0.8699290793788701,3.429801791777872,0.0022555150642174057
10,1,59,0.9062645647537131,5.206020652790336,8.304763050177678e-5
14,1,63,0.8888774574456604,5.127611633559536,2.7841442898794005e-5
13,1,62,0.8718431640691273,4.186424128680755,2.15771303573334e-4
8,1,57,0.9099030939561669,4.920103721219134,2.3930193461931256e-4
13,1,62,0.9002287000269872,5.552567646950055,1.8230794555385472e-5
7,1,56,0.9050726966763857,4.400481688397139,6.945133043870074e-4
9,1,58,0.8737604235929988,3.549459537669833,0.0017958591912255806
5,1,54,0.8958948380663855,3.5305319487110474,0.004370201174373809
5,1,54,0.8195389004022009,1.86312223572749,0.09016164704552594
11,1,60,0.8963039901927169,4.875861472613382,1.0375742840367135e-4
11,1,60,0.873561263063597,3.8973669014323566,6.018619340710385e-4
5,1,54,0.8729637458718491,2.8191871298731197,0.01430661848939759
7,1,56,0.8696777352853925,3.079978120828978,0.006349967334608356
9,1,58,0.8615069996613633,3.1900418092216687,0.003610345968422538
10,1,59,0.8958030151659416,4.629265141145165,2.0836285970189935e-4
8,1,57,0.8725527874049015,3.3354187263041055,0.0032759678648898154
8,1,57,0.9190294100191368,5.5295666831847,1.0210852026704388e-4
4,1,53,0.8547654306728604,2.263620406610338,0.04503884265049789
9,1,58,0.8585878676738046,3.113604634617258,0.0042112396629745905
12,1,61,0.9050717489311129,5.622775687743436,2.2637373678276222e-5
4,1,53,0.8953994508568198,3.292376636611122,0.0078565037959851
7,1,56,0.9248729516935204,5.6819008448432085,1.2012861343331991e-4
14,1,63,0.8718118528219709,4.359636706760522,1.2013553724332909e-4
6,1,55,0.8566146684776825,2.6041446051504646,0.018364021540333054
13,1,62,0.8813313915829446,4.5703559405497245,1.0260554808079234e-4
4,1,53,0.9117721458778393,3.9747265538482246,0.0029109940280877835
13,1,62,0.895745200673802,5.287313575603862,2.8423015706929832e-5
12,1,61,0.8966726612635173,5.117783546396264,5.139062142973603e-5
6,1,55,0.8561985697493029,2.595348047110009,0.01867967773346135
13,1,62,0.9019475921989464,5.660693955100044,1.5278726727041563e-5
13,1,62,0.8872726985172275,4.843671064030021,6.195054905167575e-5
8,1,57,0.8511697830171574,2.7862114750580407,0.009618757571196304
10,1,59,0.9206147421842055,6.244429306473223,1.8808247114662788e-5
10,1,59,0.8789773656730989,3.910801539113434,7.35403116028614e-4
8,1,57,0.8670753676415828,3.1779010816789555,0.004416721684520125
13,1,62,0.9103029262466479,6.245314286307454,6.123008889592038e-6
7,1,56,0.851210313511276,2.6404135112781426,0.01490442528240135
5,1,54,0.8941581529512516,3.465870298562788,0.004838282685612842
5,1,54,0.880719040343156,3.029155977409359,0.009923832388414962
12,1,61,0.9015411383843795,5.4000025851200375,3.228093493428137e-5
14,1,63,0.882481220435625,4.813639931590328,4.966533180582933e-5
10,1,59,0.8771322576825795,3.8439868430710167,8.329549958013678e-4
11,1,60,0.8744158972021593,3.9277284203543577,5.676294898380061e-4
6,1,55,0.8830485679793372,3.2912688618219637,0.005240565433223717
5,1,54,0.8323452780864602,2.0367752365347913,0.06324476258113199
7,1,56,0.9225935440537298,5.500993421575105,1.5102465317448163e-4
12,1,61,0.9106350013435514,6.00952456456789,1.2519011146440714e-5
11,1,60,0.8901817432470539,4.5725894649068195,1.7414142640841923e-4
7,1,56,0.8628264739403054,2.90309372949825,0.00888265592853261
6,1,55,0.9225089334419619,5.189234018074283,3.1877819331770785e-4
13,1,62,0.8883640581782384,4.897039119680396,5.626482904471098e-5
9,1,58,0.9016242161598244,4.7000529485351485,2.4722531884485016e-4
12,1,61,0.8988329664865972,5.239661200162197,4.194979371711663e-5
14,1,63,0.8881852268089978,5.091898754667939,2.9698996025942987e-5
10,1,59,0.8993526211635868,4.81151920308092,1.5452687000969752e-4
9,1,58,0.8759896703766891,3.6224842991111776,0.0015660978158026353
5,1,54,0.94583378230205,7.16377086527065,5.5798650569806194e-5
12,1,61,0.8680453209156954,3.8795453648891463,5.001910447951158e-4
6,1,55,0.9158609663826071,4.74478288757289,5.711490288650481e-4
6,1,55,0.8074710014844755,1.8281637666142858,0.09063604541898393
11,1,60,0.835732265149804,2.8699410392684674,0.005208123387407339
13,1,62,0.8965835143193862,5.335161966570779,2.6204605980253832e-5
12,1,61,0.8764120299068969,4.182109118083196,2.758602559737857e-4
5,1,54,0.9252037823640118,5.0747323127430715,5.175224094592247e-4
8,1,57,0.8626584411550443,3.0600315047203646,0.005552407919902971
13,1,62,0.8818925820213297,4.594996120360122,9.796331613223806e-5
10,1,59,0.8911074924216095,4.406429073722278,3.036317078031287e-4
13,1,62,0.9119774365560611,6.375829810863613,5.036537737188478e-6
10,1,59,0.9157745728524017,5.854637988572358,3.208847412535106e-5
13,1,62,0.9168919892788225,6.789251953876981,2.766138857106749e-6
11,1,60,0.8807015828635368,4.1643974247723765,3.629697734469264e-4
4,1,53,0.8445479542688855,2.0895584534095852,0.06250904865599653
4,1,53,0.8440411555043117,2.0815184589578015,0.06347637888822584
5,1,54,0.849209807842842,2.3104537658326865,0.03678861598852274
8,1,57,0.9232156067299491,5.857592756654953,6.642617229092119e-5
9,1,58,0.9074255566796118,5.026726844172033,1.4953318592220068e-4
10,1,59,0.8681142690424496,3.5443269068999324,0.0014806746000844782
4,1,53,0.8784015405481002,2.7783801529023027,0.018051772744996156
7,1,56,0.8732887028362617,3.1809028350892135,0.00526700626848406
7,1,56,0.9043684197539146,4.364675435071849,7.330189402789039e-4
4,1,53,0.8232520674787213,1.7914518492634652,0.11172843758137142
10,1,59,0.8419697355228465,2.8688702169022195,0.0060289396662906855
14,1,63,0.8665817802542484,4.16360780594443,1.791679628635486e-4
15,1,64,0.8667320991471352,4.335788256088543,9.924192618979399e-5
7,1,56,0.8896265250338812,3.7200682304691908,0.0020447659863882823
8,1,57,0.8673779356872452,3.1862627089139206,0.0043463515755128275
5,1,54,0.8941442005669038,3.4653594034591495,0.004842196067321442
9,1,58,0.9070384668324645,5.003660286784053,1.5481814700222081e-4
11,1,60,0.8709557637128195,3.8072865062871144,7.172430970000325e-4
13,1,62,0.8852208163332036,4.74608072811421,7.401367202297866e-5
7,1,56,0.9495911291661241,8.694359179166025,5.095596275367763e-6
7,1,56,0.8845125506184035,3.534899800886356,0.0028026091207682164
5,1,54,0.8753705344984509,2.8815527025036136,0.012815305508448501
11,1,60,0.85259865090141,3.2628811612991733,0.002187364623552979
9,1,58,0.8799865258083678,3.7602039644282965,0.0012150693797575427
11,1,60,0.9036890940191408,5.292996986125667,5.2727752136341326e-5
9,1,58,0.8710439138647037,3.4638860404667753,0.002112781123272521
12,1,61,0.901369804592316,5.389597597870486,3.2828871358684715e-5
10,1,59,0.9059246350803444,5.185263678245381,8.573305281703386e-5
10,1,59,0.8671389974821725,3.5143570332580807,0.001570782919751913
8,1,57,0.8645209844798661,3.108797980689596,0.0050480526813906895
8,1,57,0.8893702010500799,3.9165118491848103,0.0011616386101819328
5,1,54,0.9001878277078934,3.7000279452004485,0.0033650130211273933
5,1,54,0.8678382334686595,2.693942489499694,0.01791287564219409
8,1,57,0.8729807177349774,3.3482971309531777,0.003198026716761471
11,1,60,0.8901258392128929,4.569975913143537,1.7493770206616232e-4
12,1,61,0.9029497844118445,5.486941414710588,2.807123822027058e-5
7,1,56,0.9125796477083217,4.817992556576597,3.781582018086509e-4
8,1,57,0.8967924441821993,4.2332063733241565,6.870537981180976e-4
7,1,56,0.8859441267554796,3.5850612304299254,0.0025706980104652608
8,1,57,0.8870278096877151,3.825204700759109,0.001358330903053954
12,1,61,0.9009768183972308,5.365867815566954,3.411653217576616e-5
12,1,61,0.8858605649851831,4.577126122438116,1.31978876475528e-4
7,1,56,0.857095822075859,2.7681674032086407,0.011554360506030105
7,1,56,0.8800317392875476,3.3856329386096706,0.003639874070587328
4,1,53,0.9043397262461315,3.6360231680714947,0.004695339052651313
14,1,63,0.8711634712542344,4.334470417942104,1.2638001569650417e-4
7,1,56,0.8999899135226006,4.153380671070844,0.0010141693466152242
9,1,58,0.9365820087620805,7.573536415398974,5.73019961051355e-6
12,1,61,0.9051801532391754,5.629878249882143,2.2386482078394977e-5
13,1,62,0.8907950411200821,5.019749738370275,4.5214289224821106e-5
5,1,54,0.8272661447234044,1.9648217676692439,0.07318753298427925
11,1,60,0.8650548791640078,3.6161342655650723,0.0010493669033312801
12,1,61,0.8848493496073878,4.531752361280812,1.433315174825237e-4
13,1,62,0.882635043869235,4.627957483248043,9.210365136436297e-5
13,1,62,0.8785818931787087,4.45292547027968,1.2822994837772322e-4
10,1,59,0.8842504312517376,4.113491330862839,5.079854706966648e-4
5,1,54,0.8918104705293162,3.3817594369663806,0.005532534735112329
4,1,53,0.8855439137680194,2.9757597363357453,0.012994767784872905
12,1,61,0.9114338115043638,6.069045726595197,1.1457225794349937e-5
10,1,59,0.8724176679214111,3.682040859392842,0.0011327907617055856
9,1,58,0.9093291630141759,5.143027937113719,1.257265196417226e-4
12,1,61,0.9195567175161679,6.741429026964574,4.395432498868721e-6
6,1,55,0.8948678247150842,3.7102874472377443,0.002617102122839876
12,1,61,0.916807153698789,6.499130225299867,6.153426536040855e-6
9,1,58,0.927858826548033,6.595748537029481,1.7812527487128736e-5
8,1,57,0.8698062989484338,3.2547794804554244,0.003813627762916133
8,1,57,0.8795886264099766,3.558779566806855,0.002173325964227677
7,1,56,0.8858856335008787,3.5829870061818134,0.00257985876982537
9,1,58,0.8610731756148329,3.1784789542913647,0.003694950692823318
11,1,60,0.9268849355647751,7.151168816152074,3.8782870973746925e-6
14,1,63,0.89262457656298555,5.328921861920985,1.9456734872409816e-5
9,1,58,0.8818908745124575,3.829100661378701,0.0010724516258803975
9,1,58,0.8496800401921423,2.8987058970854718,0.006561354701324701
10,1,59,0.8926503274319016,4.477497295692892,2.689079455573495e-4
14,1,63,0.8615285614722032,3.9882729915364923,2.5873566976099754e-4
11,1,60,0.8850684787118247,4.344059772739328,2.6126034026300227e-4
13,1,62,0.881898574469943,4.595260494296971,9.791475120392046e-5
11,1,60,0.885362593998461,4.356652220727361,2.5539318841976105e-4
12,1,61,0.8957583250787322,5.0677210489339295,5.591421865305678e-5
4,1,53,0.8802523810075382,2.8272679734962827,0.0166219548860003
9,1,58,0.9037613415600833,4.815812711432861,2.06316505910613e-4
4,1,53,0.9046737244494455,3.6501104283259913,0.004600319297894715
5,1,54,0.8292126681798603,1.9918913713393653,0.06926458650548412
7,1,56,0.8700787522900577,3.0909094226511704,0.006221678554252302
6,1,55,0.9250405897142463,5.379215493029644,2.512312238483373e-4
3,1,52,0.8514677673681319,2.0578368113260583,0.07302813650458137
13,1,62,0.8744203497117655,4.284968379484893,1.775761988586123e-4
9,1,58,0.9167323316206429,5.645878569327036,6.128433894364586e-5
13,1,62,0.891538613437062,5.058382195880698,4.2238739079004626e-5
6,1,55,0.8373631851069955,2.244291770858759,0.037646657214262684
10,1,59,0.8949748187348011,4.588514030396279,2.230092123853977e-4
9,1,58,0.8988638712950284,4.557776111621015,3.100981058266376e-4
12,1,61,0.9139795825030046,6.266112344275666,8.582951390401045e-6
9,1,58,0.8903070762628467,4.162235045451737,5.976296692000943e-4
6,1,55,0.9144056456857736,4.656698207703171,6.440971417250328e-4
5,1,54,0.927032919495649,5.2122298865873695,4.381644014355244e-4
5,1,54,0.87494365759363,2.870316188958782,0.01307083581441742
8,1,57,0.9478523627307223,8.855132316206936,2.5942029460851645e-6
8,1,57,0.8823238092093293,3.6528209998018646,0.001836756476718786
7,1,56,0.8507186105445605,2.6301963034051017,0.015214614913597891
10,1,59,0.8394150207777887,2.8146636483994087,0.006794249640702824
10,1,59,0.9176177012609071,5.99766996919233,2.629630180248051e-5
7,1,56,0.8523157762271579,2.663632594297326,0.01422467457174735
7,1,56,0.8799811569597201,3.384011535836228,0.0036503572273644566
14,1,63,0.9115168018451892,6.603577338899413,2.461926526049281e-6
8,1,57,0.9033305789587304,4.552464713973873,4.151469909955906e-4
4,1,53,0.7835490157379155,1.3923013890671145,0.24858131383014662
9,1,58,0.912988316546398,5.380876660547804,8.895147358698e-5
13,1,62,0.9082683233073902,6.093144407220643,7.719280375307157e-6
4,1,53,0.7586919630868312,1.2092618419180312,0.3566664014239935
11,1,60,0.9045713569821905,5.34714741560518,4.8428056151010454e-05
9,1,58,0.8785299088201365,3.7089636962747767,0.0013345085885847008
7,1,56,0.9070669539932037,4.504816149336003,5.944696584243611e-4
7,1,56,0.8975026909949574,4.041394015603499,0.00120997362269869
7,1,56,0.8804482429094193,3.3990360107277042,0.00355446972229778
10,1,59,0.8901919329877092,4.365199486745911,3.2599054675964197e-4
13,1,62,0.8798002065880546,4.504296524794937,1.1626052000061672e-4
5,1,54,0.8990395473727398,3.6532793562783525,0.0036138104667767547
12,1,61,0.9136073682480432,6.236574555498376,8.958744570951225e-6
14,1,63,0.8738869600212439,4.4419193195717925,1.0192457850637115e-4
14,1,63,0.8750446448888214,4.489011726762963,9.285399015564245e-5
13,1,62,0.8806044750601923,4.538783563823583,1.0890299288434306e-4
9,1,58,0.8749960329887667,3.589613394532435,0.0016653019112087203
7,1,56,0.8991908330615298,4.116799754669255,0.0010739959954824845
9,1,58,0.8737365109490611,3.5486901952641023,0.00179846684795758
7,1,56,0.8712322189262298,3.122731281170309,0.005864063603714476
5,1,54,0.8843951880621912,3.138526753519794,0.008246356895236529
4,1,53,0.7943276949662773,1.4854243592009833,0.20622749949695215
13,1,62,0.8887528297282368,4.916303191876514,5.4352812990869555e-5
8,1,57,0.9295474950832049,6.427826412963445,3.280334257821867e-5
6,1,55,0.895851268913198,3.749438586431442,0.0024588276424789275
5,1,54,0.8744369698194459,2.8570780086922203,0.013379112103000409
12,1,61,0.8827787691504686,4.441286928103487,1.6924146201863113e-4
14,1,63,0.8603408111076416,3.9489024983945895,2.813668543739628e-4
14,1,63,0.8851350742693045,4.939665217805768,3.9251234573402654e-5
11,1,60,0.8774227773372596,4.037915264728807,4.60013327587495e-4
9,1,58,0.8516272739539315,2.9434785421775476,0.0059745250690185275
6,1,55,0.8828875147668002,3.286143258819755,0.005286927579295604
8,1,57,0.9061534647965424,4.704056248090766,3.2958646812428785e-4
10,1,59,0.9102349031192579,5.460100900310343,5.66613221200086e-5
9,1,58,0.8681128696934679,3.375508178755498,0.0025049670698821715
11,1,60,0.8528052163433396,3.268251749609824,0.002162393132830222
7,1,56,0.892829988732292,3.845062387700512,0.0016617886120724908
12,1,61,0.8968571421324315,5.127992004715098,5.051771123330476e-5
11,1,60,0.9185576559971529,6.36230127421088,1.093027744370734e-5
13,1,62,0.8838258940967925,4.681704702413395,8.334289984590946e-5
10,1,59,0.8699849321844622,3.6030702663404583,0.0013198672548470117
9,1,58,0.8689130186389294,3.3992423594488703,0.0023924177894580853
11,1,60,0.9024384357419355,5.217913831313472,5.938998052891917e-5
13,1,62,0.8821065421811415,4.604452233663824,9.62422627133071e-5
10,1,59,0.8719766342185798,3.6675014525511895,0.00116495158846465
6,1,55,0.8827097848799409,3.280503249797003,0.005338465190979384
5,1,54,0.8650292046428741,2.6293375194592192,0.020154769241264425
7,1,56,0.8862077542781401,3.594436166702824,0.0025297369950781565
14,1,63,0.8957753286912158,5.509395684137267,1.4224574595799507e-5
12,1,61,0.9077159325668491,5.800780865312433,1.717306851262628e-5
12,1,61,0.9067082940194138,5.731757164742709,1.910052819241214e-5
10,1,59,0.9379192006871688,8.135098474001872,1.9381921138319803e-6
5,1,54,0.9308345188682281,5.521263237164282,3.0494327397114363e-4
10,1,59,0.9363441201854044,7.920482710362978,2.4519100722431403e-6
5,1,54,0.8852772777083433,3.165812933821964,0.00787848135238556
8,1,57,0.8823332331299117,3.6531525720617166,0.0018356756285987169
8,1,57,0.8887148393631127,3.8905783773133953,0.0012141271367659917
11,1,60,0.8959480136547362,4.857250587491939,1.070383415881e-4
9,1,58,0.920131885070584,5.908021061739262,4.2930727560851136e-5
12,1,61,0.9313701736737514,8.003365577400444,8.762258872801909e-7
13,1,62,0.8757547654933486,4.337599036891169,1.6021415997724434e-4
6,1,55,0.8860453486542963,3.389285922130275,0.004434853974675065
9,1,58,0.9305167590804514,6.867671617854331,1.28292969819422e-5
11,1,60,0.8982333141508118,4.978993974764077,8.744576736051865e-5
7,1,56,0.8837557661827014,3.508881802608685,0.002931868151784448
14,1,63,0.8792424628102772,4.667343972529181,6.5610112636903e-5
5,1,54,0.8709054695658065,2.767697054360282,0.015682334091906405
5,1,54,0.8424114750065385,2.1930829526409332,0.04628438685762783
12,1,61,0.8998462328013288,5.2986379084155155,3.807086285877785e-5
10,1,59,0.8756957332016213,3.793341000021892,9.162418902630942e-4
11,1,60,0.8925801824262273,4.6872800656915645,1.427894620120708e-4
7,1,56,0.9183231735374408,5.189249914158669,2.2710108186848493e-4
10,1,59,0.8960241706340448,4.640256840079686,2.0459400792477856e-4
7,1,56,0.901125309193823,4.206374608786185,9.339113498733651e-4
12,1,61,0.8875072897233769,4.652761353851349,1.1515638868767717e-4
13,1,62,0.8932608891665127,5.14993055896243,3.59974298255954e-5
11,1,60,0.8589422719056621,3.4349875369750476,0.0015214126372028844
6,1,55,0.9186410634472809,4.921810695095433,4.507071797566783e-4
13,1,62,0.8872554093777751,4.842833929632721,6.204452387319007e-5
10,1,59,0.8848736503193336,4.138673973565943,4.8555755546253704e-4
12,1,61,0.8729492795802841,4.052052913222738,3.5507412675084906e-4
5,1,54,0.8432486006234476,2.206985999623973,0.04503248861725967
10,1,59,0.8647536226534099,3.4428764391291384,0.0018105692456813276
